app_name,Setelah Normalize
Stockbit,min di screening tolong tambahkan ema kalau pake ma biasa sering ketinggalan momentum kalau diperbaiki screening bisa sat set saya yakin stokbit semakin banyak dapat feenya tolong segera ditindaklajuti puenting bagiku dan bagimu
Stockbit,bagus tapi lambat
Stockbit,verif akun yang sangat rumit padahal sudah isi data lengkap serta antri lama dan minta dokumen tambahan yang jelas tidak nyambung sudah dikasih tetap saja minta dokumen tambahan padahal sudah disepakati hanya butuh 1 tambahan saja dan tetap minta tambahan waktu nya terbuang hanya untuk mengurus dokumen diluarnanti juga minta tambah lagi tambah lagi sekalian saja minta akta tanah sama silsilah keluarga cs cerdas
Stockbit,apik 100
Stockbit,mantap
Stockbit,tampilannya bagus dan enak
Stockbit,jangkrik aplikasi saham iki cuk wes nunggu lebih dari 2 hari sudah lengkapi syarat verifikasi tapi belum ceklis ceklis cuk semua nya padahal sudah lengkap tidak ada salah sedikitpun tapi belum di verifikasi juga masih di pending mulu tolong lah di percepat kalau masalah verifikasi agar para investor lebih enak masuk nya tidak perlu waktu lama
Stockbit,tingkat keamanan stockbit masih tergolong kurang lengkap karena belum memiliki lapisan keamanan tambahan seperti google authenticator sementara itu facebook instagram dan tiktok telah menerapkan autentikasi dua faktor 2fa menggunakan aplikasi autentikator untuk melindungi akun pengguna fitur 2fa membantu mencegah akses tidak sah dan jika perlu pengguna dapat menambah keamanan dengan kunci fisik seperti yubikey 5 nfc
Stockbit,terbaik
Stockbit,lemot problem withdraw tanya cs dijawab kek robot gw tidak idiot gatau t2 kek begitu
Stockbit,registrasi sudah seminggu masih riject trus
Stockbit,oke
Stockbit,simple tidak ribet tampilan gen zcocok bagi pemula dan profesional
Stockbit,tolong donk buat admin stockbit untuk proses sell and buy lebih di stabilkan dan lebih dipercepat prosesnya soalnya masalah di saya begitu terus saat lagi sell saham saldo info di trading balance dan total equity nya uda tarik tapi pas mau di withdraw malah saldo kosong tolong donk untuk masalah yang 1 ini mohon diperhatikan saya kasih bintang 5 karena saya mau kasih toleransi ke stockbit tapi kalau masih begini terus maaf kalau saya kasih bintang 1
Stockbit,bantuan service sangat buruk hp saya ilang saat saya login ada kesalahan nama ibu saat register sampai sekarang belum bs login
Stockbit,kesalahan server mulu
Stockbit,withdraw ke rekening lain lama
Stockbit,good
Stockbit,mantap belajar saham
Stockbit,sering error saat pre opening market
Stockbit,kok tidak bisa bisa saat mau ambil muka sudah tempat terang muka di dalam lingkaran sudah izinkan buka kamera lama nian berulang ulang terus
Stockbit,aplikasi nya lengkap dan mudah digunakan
Stockbit,setiap mau masuk apk selalu salah paswort nya padahal itu paswort nya
Stockbit,aplikasinya oke
Stockbit,aplikasi nya bagus buat analisis bandar overall dan indikator nya sangat bagus next misal tambah indikator auto gab detek dan auto line regation makin menyala
Stockbit,csnya di tanya klu isi rdn kena biaya admin tidak tp tidak ada responsaya baru ngetes isi rdn 100rb tp kena potong 12000 msk admin isi rdn 12 sudah chat admin tidak ada respon
Stockbit,sekuritas paing bagus dan paling berguna sejauh ini
Stockbit,sangat bagus
Stockbit,masih pemula semoga bisa tetap profit
Stockbit,aplikasi yang baik untuk perdagangan bursa efek
Stockbit,user friendly dan mudah dipahami oleh pemula seperti saya makin keren skrwd bisa sangat cepat masuk dr rdn ke rek bank pribadi best lah
Stockbit,2 hari error saat krusial sungguh rugi nya tidak main2
Stockbit,user friendly
Stockbit,good
Stockbit,aplikasinya sudah normal lgbintang 5 buat stockbit
Stockbit,semoga lebih baik kedepannya
Stockbit,apakah eror pagi3 bikin nyangkut tidak ada kompensasi
Stockbit,terima kasih stockbitsudah sangat membantu saya untuk berinvestasi
Stockbit,mantul
Stockbit,aplikasi sangat mudah di pahami untuk belajar saham bagi pemula
Stockbit,stop loss maupun trailing stop tidak guna yang tadinya untung malah buntung
Stockbit,good lah
Stockbit,tolong dong pihak stockbit daftar bank rdn nya ditambahi kaya bank mandiri dan bri masa cuma bank bca sama bank syariah kan ada juga yang gaada tolong dong saya juga mau daftar
Stockbit,sdh 2 hari ini tiap pagi bermasalah terussssementara sya kasih bintang 1 supaya diperbaiki segera sptnya sdh ditanganisemoga ttp dijaga performanya
Stockbit,mantap
Stockbit,aplikasi lengkap keren
Stockbit,woi verifikasinya punya gw tidak diproses proses ya
Stockbit,mudah di mengerti dan cara mulai investasi juga mudah
Stockbit,mau beli kgk bisa
Stockbit,bgs semakin lancar
Stockbit,sering banget ngelag ppk
Stockbit,setelah update malah jadi sering lag tiap masuk portofolio selalu terjadi kesalahan mending ngga usah cape update palah tambah jelek awokawok
Stockbit,good apss
Stockbit,good
Stockbit,hari ini tanggal 11 nopber jam 6 pagi stockbit saya keluar terus pas dibuka mohon di perbaiki kak pas buka aplikasi hitungan detik keluar terus
Stockbit,jos
Stockbit,semoga kedepannya bisa lebih baik lagi meski sudah baik dari aplikasi trading yang lain antar muka yang mudah digunakan fitur dan data lengkap mantabs
Stockbit,
Stockbit,rekomendasi banget
Stockbit,semoga jangan eror lagi klo masih mending saya bakal cabut
Stockbit,tolong jgn error lagi ya
Stockbit,terimakasih sudah diperbaiki
Stockbit,bagus
Stockbit,tiap pagi suka error g bisa jual jadi kena guyur
Stockbit,aplikasinya sudah bagus banyak fitur yang sangat membantu dalam menganalisa saham semoga update kedepannya bisa mode landscape untuk tablet
Stockbit,mudah untuk investasi pemula
Stockbit,mulai ada perbaikan
Stockbit,sejak ipo pjhb setiap jam bursa buka selalu eror seperti sengaja dibiarkan biar orang tidak bisa transaksi lebih awal
Stockbit,untuk transaksi proses cepat baik belijual mau pun penarikan
Stockbit,tolong ini pendaftarannya emng eror atau cs nya yang bermasalah padahal sudah daftar terus pas uda ada otp whatsapp sudah jadi tapi pas mau login ulang kok gada akun nya gmail belum terdaftar padahal sudah daftar terus sudah coba lupa sandi pun otp gmail tidak muncul muncul sudah minta otp sampai 5 kali tidak muncul terus saya coba daftar lagi baru pakai gmail baru ehh nomor telepon yang sama pas saya daftar pertama uda ke daftar ini gimana sii tolong kok bisa kayak gini
Stockbit,oke mantap sudah bagus lagi stockbit nya
Stockbit,uang unag
Stockbit,top markotop
Stockbit,apkny bagus
Stockbit,terimakasih sudah diperbaiki
Stockbit,fast respon admin nya
Stockbit,baik saya coba jalankan
Stockbit,di jam krusial malah error terus sudah 2 hari ini
Stockbit,pengalaman hr ini kurang menyenangkan seharusnya gain malah jd loss karena sistem ngeblank mau jual tidak muncul tombol sell nya pas sudah muncul harga sudah di bawah average
Stockbit,aplikasi besar kok eror terus ya sementara bintang 3 karna sdh diperbaiki kalau aman trs nnti ditambah bintangnya kalau eror lgi bintsng 1kan lgi
Stockbit,sering error jam sibuk bursa opening jadi rungkad
Stockbit,payah loadingnya lama padahal di s25 ultra beberapa hari ini setiap pagi malah lagging parah
Stockbit,perbaiki bug apk terkadang eror server
Stockbit,terimakasih banyak min keluhan kita segera ditangani dengan baik
Stockbit,sangat mudah dipakai
Stockbit,bagus
Stockbit,parah gaes parah pas lagi open market eh sb malah error kek disabotase njir pikir2 lagi klo mau pakai sb sekarang dyor ya
Stockbit,saya benarbenar frustrasi dengan platform ini sudah dijanjikan penarikan dana 2 hari kerja tapi sampai sekarang belum ada kejelasan ini sangat mengecewakan dan membuat saya kehilangan kepercayaan pada platform ini bintang 1 pun terlalu bagus untuk kalian padahal saya tarik uang tidak ratusan juta maupun miliran ini cuma receh tapi masuk ya sampai 3 hari sungguh mengecewakan
Stockbit,stockbit apk yang mudah dipahami fitur lengkap
Stockbit,sangat tidak rekomendasi saya sudah 6 hari tidak terverifikasi tidak bisa beli saham ribet banget persaratannya yangau download cobak pikir pikir lagi
Stockbit,turun 3 bingtang dulu semoga bisa bug yang terjadi seminggu ini bisa segera diperbaiki agar error setiap open bursa segera diselesaikan
Stockbit,aplikasi bagus
Stockbit,portofolio saya kenapa hilang ya min nanti saya rating ulang jika sudah membaik
Stockbit,kalau besok sudah tidak error lagi baru ku tubah jadi bintang 5
Stockbit,bagus tpi server sering down
Stockbit,server stockbit di tambah lagi karena semakin banyak investor masuk karena di apk ini sering reafresh memperbaiki sistem
Stockbit,tolong tambahkan saham as seperti ishares silver trust
Stockbit,mantap pitur nya lengkap cepat dan kuat
Stockbit,semenjak 1 tahun penggunaan layanan masih jadul banget banyak iklan sistem aplikasi nya kelihatan lemot banget cs nya tidak tau lama banget balas nya
Stockbit,sangat cocok buat belajar bahasa inggris
Stockbit,sangat membantu
Stockbit,sejauh ini masih aman
Stockbit,kenapa waktu withdraw harus menunggu lama kenapa harus menunggu maksimal 2 hari kerja memakan waktu lama tambahkan fitur withdraw bi fast yang memungkinan dana withdraw selesai dalam beberapa menit
Stockbit,bagus sudah enggak error lagi kalau bisa jangan sampe error lagi saya jadi enggak dapat momentumnya
Stockbit,eror disaat jam krusial emg sial punya apk
Stockbit,tolong sistem nya di perbaiki lagi jgn buat rugi para investor maintance itu di luar jam bursa bukan di saat jam bursa sedang berlangsung
Stockbit,proses verifikasinya lambat shingga terjadinya perlambatan dalam berinvest
Stockbit,jangan erro mulu scotbit nanti banyak yang berahli ke yang lain
Stockbit,terimakasih sudah di perbaiki
Stockbit,parah nih apk lama lama
Stockbit,sering eror
Stockbit,leg parah eror pas open market bikin boncos
Stockbit,maintenance terus tapi tiap market buka langsung error buka porto
Stockbit,sangat membantu terimakasih stokbit
Stockbit,cs nya slow respon banget saya engga bisa masuk lagi ke akun saya garagara sistem eror malah saya di diamin gitu saja sampai sekarang deposit saya gimana nih oy
Stockbit,tolong dong kalau mau maintenance hari minggu saja jir
Stockbit,akun saya tiba tiba di nonaktifkan
Stockbit,sudah 2 hari error tidak bisa trading tolong di perbaiki update thanks sudah bisa trading
Stockbit,stockbit sangat jelek dan sering error pada saat pembukaan jam perdagangan uda dua kli error bikin rugi
Stockbit,sdh 2 hari setiap kali mau jual saham aplikasi error tidak bisa jual beli harus nya di perbaiki secepatnya sampai di bawa minus saham mau di jual harusnya untung malah buntung
Stockbit,kpn eror dlm 2hari ini pas jam bursa baru bukapadahal pas transaksi paling ramai itu adalah saat pembukaan pasar
Stockbit,error diawal perdagangan
Stockbit,tolong di perbaiki dengan sungguh setiap pembukaan market kenapa akhir ini sering eror padahal sinyal bagus di fortofolio rdn tiba ilang tidak bisa buat transaksi jangan main ini menyangkut uang orang banyak jadi diperbaiki secepat mungkin
Stockbit,minimal dapet kompensasi lah kocak
Stockbit,aplikasi suka error di jam open market
Stockbit,bagus tampilan gampang dimengerti g lemot
Stockbit,sudah dua kali saat open market tidak bisa beli saham eror terus parah bikin rugi
Stockbit,akhir akhir ini sering eror
Stockbit,mau withdraw sudah t0 dana masih kosong ditanya ke cs disuruh cek berkala ya terus t0 itu fungsinya apa parah pindah broker fix
Stockbit,interface portofolio suka erorhilang dan muncul tombol top up saldo rdn saran aplikasi via pc bisa buat floating di pc supaya bisa pantau pergerakan sambil kerja
Stockbit,waktu buka jam market kadang eror
Stockbit,sering error yang berujung floating loss
Stockbit,kepada yth pengelola aplikasi stockbit banyak pengguna stockbit yang dirugikan dalam 2 hari ini karena sistem error saat open market bahkan sampai setengah jm lebih gabisa transaksi gabisa buka porto hanya bisa mantengin chart naik turun pengguna2 yang trading dengan bsjp beli sore jual pagi dalam hal ini dirugikan yang tdnya sudah pasang strategi mau tp malah jd rungkad kasih dispensasi fee banyak org yang bsjp beli sore jual pagi tapi malah jd rungkad gara2 sistem error
Stockbit,suka eror pas jam market buka sangat merugikan bagi trader bsjp hari ini jumat 07 nobember 2025 error tidak bisa jual tidak bisa beli dari jam 0900 sd 0925 bukannya untung malah buntung kocak ni sekuritas sejuta umat
Stockbit,sudah 2 hari eror pagi pagi pagi tidak bisa transaksi saham sangat merugikan merusak moment trading
Stockbit,aplikasi scam hati2
Stockbit,kalau pagi ngelag min benerin dong bug nya sekuritas gede ini masa mau di biarin saja
Stockbit,sering eror di jam krusial
Stockbit,tolong perbaiki bugnyakenapa setiap awal pergerakan market untuk membeli lotnya terjadi eror trus menerussudah 2 hari saya mengalami inidan temen² yang lain juga mengeluhkan hal yang sama
Stockbit,2 hari berturut² error di opening total 45 menit tidak ada klarifikasi tidak ada permintaan maaf
Stockbit,mau verifkasi ngambil foto doang susah nya minta ampun
Stockbit,deposit cuma 15 jt tapi per bulan kena 15rb data fee really bukannya ada minimum transaksi makin kocak sudah begitu sering error kalau pagi
Stockbit,ngefreeze massal 2 kali disaat saat kritis awal bursa buka dan di penutupan bursa di hari yang berbeda tidak bisa transaksi rugi signifikan
Stockbit,2 hari ini open marketsuka bugloading sumpah bikin risih mau aksi jual dan buy selalu ketinggalan hari ini aturan gw takking profit malah jadi loss asw
Stockbit,proses verifikasi terlalu lama bahkan memakan waktu hingga berhari hari dengan alasan menunggu antrian dokumen sudah sesuai yang disuruh tapi membutuhkan proses verifikasi yang benar benar lama tolong responsif kalian bilang proses pembukaan rekening hanya memerlukan waktu paling minimal 1 hari kerja saja tapi ini sudah berhari hari
Stockbit,nyesal donwload lagi cs terlalu bertele tele banyak ini itu slow respon mau balikin akun rdn karena email yang terkait sudah tidak bisa di akses saja ribet padahal semua data sudah lengkap disuruh ini itu tetap saja tidak ada hasil katanya mau nelfon buat konfirmasi tapi tidak ada sama sekali di telfon baru pas ditanya katanya sudah nelfon tapi tidak diangkat padahal tidak ada nelpon sama sekali bintang 1 banget pelayanan nya sampe sekarang akun rdn tidak balik balik
Stockbit,sekuritas sampah error dikala momen penting sangat tidak direkomendasikan membuka akun sekuritas di stockbit
Stockbit,bagus
Stockbit,eror 2 hari di jam krusial
Stockbit,assalammuaalaikum min aplikasinya eror sudah 2 hari saat jam buka market
Stockbit,sampah lemot eror
Stockbit,aplikasi sampah error mulu padahal lagi jam krusial
Stockbit,eror di jam buka mmk banget
Stockbit,aplikasi sering eror pas open market mau take profit jd kaga bisa
Stockbit,error mulu lu
Stockbit,2 hari saat opening tgl 67 november 2025 momen krusial yang harusnya profit malah jadi losss seburuk itukah stockbit sekarang banyak org yang dirugikan 2hr berturut losss semua jadinya karena tidak bisa take profit
Stockbit,setiap jam 9 erorr tidak bisa jual beli
Stockbit,error mulu 2 hari ini di jam jam opening market
Stockbit,2 hari ini open market malah error
Stockbit,aplikasi celeng bikin rugi 2 hari berturut dan tidak ada permintaan maaf kenapa harus eror setiap jam open dan sudah buy
Stockbit,error mulu
Stockbit,berapa hari ini error mulu stockbitbanyak kerugian yang dialami pengguna terutama yang bsjp
Stockbit,dua hari market open gga bisa order ataau jual
Stockbit,error tidak bisa buysell saat market pagi open sangat disayangkan karena banyak peluang profit yang terbuang
Stockbit,apk tidak jelas suka eror bikin investor rugi
Stockbit,ampas
Stockbit,dua hari kebelakang tiap pagi suka error jadi tidak bisa ngelakuin transaksi padahal momen di pagi hari sangat di tunggu seharusnya tp malah jadi cl
Stockbit,setelah update pas open market stockbit eror fitur bagus tapi server down saat open market
Stockbit,apk suka eror bikin rugi investor
Stockbit,error mulu mau profit malah jadi loss
Stockbit,jangan pake broker ini terlalu sampah
Stockbit,aplikasinya bagus user friendly mudah untuk dimengerti tapi masalahnya adalah kalau pagi sering eror sering freeze dan mendadak engga bisa jual jadi bagi anda tipe trader yang transaksinya mengandalkan volatilitas di pagi hari saya sarankan jangan gunakan stockbit tapi selebihnya nya sih bagus
